-3.2023914685679335E-10,1.2883529019006672E-11,7.09803896178917E-11,-8.316125630621761E-11,-3.4112454276794725E-13,-4.242936899446486E-11,-7.024458353583796E-11,-3.6762900528343087E-11,4.221935980776793E-12,8.474711522967064E-12,16663
-1.7056480243036971E-10,-1.6964089557663236E-11,4.951139769764223E-11,-4.94276733417324E-11,5.994618051622959E-12,-2.208348718059265E-11,-4.798260415130597E-11,-2.5263528245826284E-11,1.7067794760052145E-12,6.039242698316292E-12,16664
-2.2023177466965748E-11,1.8586232831884046E-11,1.2484114163914138E-12,-6.79077642277875E-12,-5.540331126091323E-12,-5.781228864927361E-12,-2.564191825513053E-12,-1.1339847942883953E-13,1.334559348757433E-12,-9.672772850808149E-14,16665
1.3637559099672606E-10,-9.798115092356314E-11,-5.5664674207068215E-12,1.9256341596187397E-11,1.470172530248195E-11,1.98345955333469E-11,2.7891586093435703E-12,3.3910938713128227E-12,-3.0288524747456926E-12,-1.7346823708005811E-12,16666
-2.6074957658311184E-10,1.2345217046526384E-10,2.1765903069390928E-11,-4.702659991938726E-11,-1.48637838443403E-11,-2.8827124883795037E-11,-3.0623162152644236E-11,-1.5472564592519974E-11,4.150137866764748E-12,5.144421846231985E-12,16667
-1.2634236107475367E-10,-6.382879479302047E-11,5.929766846177876E-11,-5.968057508154411E-11,7.827313630677273E-12,-2.843084098316805E-11,-5.589242830675174E-11,-2.66375819415711E-11,1.6399412065319725E-12,4.1805439292041666E-12,16668
1.9630420271977474E-11,8.448375174780788E-12,-6.213414706284021E-12,-2.3996791191909247E-12,-5.226937271679149E-12,-4.755210262802989E-12,5.56213024375969E-12,3.3559870811286E-12,2.8843227151118514E-13,-1.812099820746228E-12,16669
8.795183881976197E-11,-3.107015185691483E-11,-1.1260394012088084E-11,1.6173879101489404E-11,1.844616815302576E-12,6.7429194941056945E-12,1.63364425708021E-11,6.234402397536936E-12,-7.001062637304774E-13,-1.8472505168113067E-12,16670
-6.038864755994311E-10,8.795256893347516E-11,1.1319435363822079E-10,-1.7427166301146094E-10,-8.103343402193425E-12,-7.839072581484089E-11,-1.3928978981256743E-10,-6.818494375760928E-11,7.45652010219749E-12,1.6864641483971852E-11,16671
-4.498672189983011E-11,2.6890266595626272E-11,5.117233095632654E-12,-8.098330528446462E-12,-2.8515929288131633E-13,7.701708570401482E-13,-9.250107873355939E-12,-3.1281360585437625E-12,3.7092968855570555E-13,2.283552358320023E-12,16672
-4.605027882552747E-11,4.353659293853291E-11,8.562248301700402E-12,-2.4684564133630185E-11,-8.724408427428374E-12,-1.0974208022848707E-11,-9.181090568469598E-12,-3.024026646649262E-12,1.510969526082553E-12,1.6523470226294965E-12,16673
6.159951263742754E-10,-7.618249701675225E-11,-1.1663199159652043E-10,1.4784304390360332E-10,-4.816473508292498E-12,5.824934866457582E-11,1.4130982458413158E-10,6.576954431146986E-11,-6.525497241604084E-12,-1.8305941321206073E-11,16674
1.167286336164578E-10,7.558409686112009E-11,-5.249034838753599E-11,5.182224728845235E-11,-1.4453359117357302E-11,1.1975282039695878E-11,5.786426364993497E-11,2.6541425948509172E-11,-3.4229705939991426E-13,-6.4535373824462525E-12,16675
-7.62282033799744E-10,1.3134001492161083E-10,1.389164356751728E-10,-2.1031079697989588E-10,-4.343831329992748E-12,-8.598917128443608E-11,-1.8560814851787853E-10,-8.508644720830678E-11,1.0353141380608087E-11,2.3388285711666554E-11,16676
1.3577020821941685E-10,-2.0859680927555324E-11,-1.597442582530189E-11,3.96789425451431E-11,9.174191622363127E-12,2.9303395773643745E-11,2.021019977092069E-11,1.2807507692766717E-11,-2.203017124786234E-12,-5.113483590253399E-13,16677
-5.352799441623666E-10,1.5240462618273085E-10,7.585803048744244E-11,-1.2036704729326078E-10,-1.3444408363300031E-11,-6.032558848792565E-11,-9.653094092562558E-11,-4.8687624271371994E-11,8.903289491542242E-12,1.4740537552890806E-11,16678
-9.385827079093922E-11,4.481638936165945E-11,1.158299958012493E-11,-9.682365298570946E-12,-2.6701709672270305E-12,-6.037433994019708E-12,-1.2357110543477459E-11,-4.867167187534567E-12,2.073970335040127E-12,2.260052299696704E-12,16679
-1.1012862055412081E-10,7.637528519495973E-11,1.4591806245592942E-11,-2.473704360700668E-11,-1.3021838581750863E-11,-1.583771278897215E-11,-1.040700416232429E-11,-4.00920625638555E-12,2.2857396473513036E-12,1.815544770038898E-12,16680
-1.6033231729781145E-10,-1.825245332387947E-11,4.986010811562538E-11,-6.03861227579028E-11,4.7566776659139E-12,-2.0167709764484906E-11,-5.7236701726031445E-11,-2.5072894548177142E-11,3.2036703909810026E-12,6.741837237285807E-12,16681
1.0503490834902665E-10,3.562064896333189E-11,-3.714704372358193E-11,4.662616976841034E-11,-7.336576780269092E-12,1.4262482493571106E-11,4.7505342511775855E-11,2.1231224017537078E-11,-1.7435432616827568E-12,-4.956554510578276E-12,16682
7.054379486594589E-10,-2.867282338922749E-10,-7.874837357583664E-11,1.538368401797253E-10,3.257189468650555E-11,7.852153517835122E-11,1.116404514524216E-10,5.514482777890682E-11,-1.2607606001267625E-11,-1.812869867794851E-11,16683
2.2267829913443198E-10,-7.307271893753175E-11,-2.7420233066036897E-11,4.8381316077188775E-11,8.04845366762376E-12,2.5596006584156088E-11,3.6321649291222375E-11,1.790029291660566E-11,-3.690893984732813E-12,-5.172004131656729E-12,16684
4.427669911248632E-10,-1.0153963121949066E-10,-6.318041882680322E-11,1.187359994531874E-10,6.872919343254528E-12,4.9830542856479854E-11,1.0135475374935746E-10,4.741098893936313E-11,-7.00657924051054E-12,-1.3284650759285415E-11,16685
5.331466490400837E-10,-8.683403814701162E-11,-8.957580678318726E-11,1.3570555728296E-10,4.643491969715027E-12,5.997517095705957E-11,1.1972316111630913E-10,5.7022249676200686E-11,-7.215371081975433E-12,-1.4400200652292907E-11,16686
-2.2750801239436755E-10,4.129292378384977E-12,5.720051280189655E-11,-6.444852679098134E-11,2.724627813009697E-12,-3.032533714250164E-11,-5.6161175887356144E-11,-2.916627989008836E-11,2.8711270777295127E-12,7.270337108956268E-12,16687
4.599397732011877E-10,-1.0813758961806281E-10,-7.050912449857488E-11,1.0996240971831257E-10,7.41273568909559E-12,5.2308613980885626E-11,9.214802549553121E-11,4.4774841538088834E-11,-6.56934391169032E-12,-1.2551449325788665E-11,16688
1.6440615662796898E-10,9.892684213003224E-12,-3.7956374166599634E-11,4.481568676918296E-11,-2.0909986190592146E-12,1.4612621517636595E-11,4.0165984669152135E-11,1.9155873391729477E-11,-9.111619640545679E-13,-5.136016345825908E-12,16689
4.704880268205785E-10,-1.64982959635728E-10,-5.614110500443941E-11,1.0713711058525805E-10,1.3958419547069696E-11,4.592238290812057E-11,8.856675592109679E-11,3.895957946998834E-11,-6.3402826816383216E-12,-1.2263494658017194E-11,16690
3.634064998356963E-10,-8.37519371158857E-11,-6.573565129037361E-11,9.841950433896438E-11,3.739061530936703E-12,4.248284919684541E-11,8.398469038207194E-11,3.833225110068419E-11,-4.669078722202655E-12,-1.0917020967500473E-11,16691
-8.44228779135184E-11,1.0927424188707499E-11,1.6337556080213697E-11,-2.4140883214645465E-11,-1.2370681123992348E-13,-1.0423364887778214E-11,-2.1167132890756902E-11,-1.0048356540646736E-11,1.1346032474411102E-12,2.565189236919603E-12,16692
1.8143282850934573E-11,-1.2503197245336457E-11,-6.102252904434362E-13,2.475686090161606E-12,3.6011399110853653E-12,5.035755012799898E-12,-1.094240595196037E-12,-1.2397597883994097E-12,-4.693464260972706E-13,1.3770389175667694E-12,16693
5.751543682633933E-10,-2.1488749170591139E-10,-5.683222393122235E-11,1.3281451665016973E-10,2.2364057685253567E-11,6.400143611746566E-11,1.0191015009028569E-10,4.8049038304215243E-11,-9.37748505342567E-12,-1.4473350717335613E-11,16694
5.0218490556736344E-11,-5.544455162177545E-11,4.419397122818488E-12,2.677422412646812E-12,6.252089861273135E-12,4.614805910659214E-12,-6.0508203755355805E-12,-5.264876859839241E-13,2.8945730449484767E-13,-5.928778250258794E-13,16695
4.63497677606145E-10,-1.3870725958834553E-10,-6.790606294779837E-11,1.03470507397454E-10,1.6267084667665406E-11,5.8018554683689413E-11,7.62740738575321E-11,4.0166232253919114E-11,-6.8448412865312755E-12,-1.122939864091166E-11,16696
-3.5722400069885074E-10,1.0622657738324186E-10,6.560770848762172E-11,-9.765300117814796E-11,-9.711214660336642E-12,-4.0256335887918865E-11,-7.813521468054883E-11,-3.499960114778823E-11,6.268698949147967E-12,1.1166832244167036E-11,16697
-3.09256788349036E-11,-1.7213506830274196E-11,1.30562159588917E-11,-1.3037436540961833E-11,2.213595379210275E-12,-8.28739314646717E-12,-1.2426397948317527E-11,-6.21594316448954E-12,-6.285005849317087E-13,1.98075908652562E-14,16698
-3.981926162091569E-10,6.893197863593142E-11,6.517269819001782E-11,-1.0063537945209125E-10,-5.792788191866217E-12,-4.3753283442842714E-11,-8.51175006959363E-11,-4.1482971700207003E-11,5.662350702128229E-12,1.1423524134239451E-11,16699
-3.961666549174275E-10,3.378584707429326E-11,8.46790963743341E-11,-1.1939493924874342E-10,3.3504158023331996E-12,-4.554994424095418E-11,-1.1051000158635536E-10,-5.009325274911774E-11,5.511993753607468E-12,1.3696105222463423E-11,16700
-1.2578827389746224E-10,3.884984061797861E-11,2.1442293421797545E-11,-2.7474236124331966E-11,-4.7046758629729096E-12,-1.237833461814152E-11,-1.78406637865057E-11,-1.1915672501083945E-11,2.0711229247952633E-12,5.128131275839376E-12,16701
3.259644715420014E-10,-1.0193086235743402E-10,-4.797238186611144E-11,8.048188620627701E-11,1.0458887133762336E-11,3.913469378844854E-11,5.906195609146732E-11,2.891323986312856E-11,-5.108363503721968E-12,-8.777569630717262E-12,16702
2.112547508702965E-11,3.725878649972891E-11,-1.9552748872196618E-11,2.0769947049194368E-11,-3.842716933984636E-12,8.06128644763109E-12,2.0514542666104934E-11,8.493083602018577E-12,7.92114375256466E-13,-5.645709470329545E-13,16703
-2.8314186128159717E-10,1.0986519035267634E-10,2.4732851855021133E-11,-6.666537655701159E-11,-1.1865737873375905E-11,-3.159809730823506E-11,-4.958926785083576E-11,-2.3532959400234678E-11,5.031065583190128E-12,7.300935669051384E-12,16704
1.0096882772493555E-10,-8.784158404346334E-11,1.8824277555870283E-12,5.071123118043453E-12,1.2696353532515537E-11,1.1395529978445456E-11,-7.867012176311068E-12,-1.2943569802510153E-12,-1.7598248726782127E-12,-8.209983726572845E-13,16705
